y,Ne,Nd,Pe,Pd+,Te,Td+,Td,NVd+,NVd
7.919921875,1.1088687056414249e+19,13289781207237.037,40.12076207532804,79.86603512999838,22.58284495661632,44.95433813082074,44.82373610503122,-3.1915907661115746e+20,-1043369107007405.1
7.939453125,1.1101820555094538e+19,13316355589326.09,40.14890447508628,79.83795398487541,22.57195118289997,44.88536958099124,44.755234299364815,-3.159910039921184e+20,-1046514114271545.5
7.958984375,1.1115020920124121e+19,13343128993642.896,40.17721177567952,79.80970752821291,22.561040027411416,44.81620157981494,44.68657102277009,-3.1282770183679535e+20,-1051320438096962.1
7.978515625,1.1128288800778406e+19,13370121567287.893,40.205685769585365,79.78129400355928,22.550111438358066,44.74683248801009,44.617752709843096,-3.0966925609896575e+20,-1058205446127347.2
7.998046875,1.1141624855808279e+19,13397354679695.44,40.23432827700321,79.75271162772862,22.53916536373373,44.67726064456895,44.548788178532114,-3.065157561353326e+20,-1067677760619089.1
8.017578125,1.1155029753584437e+19,13424853097914.684,40.26314114626434,79.72395858997383,22.528201751317827,44.607484366362065,44.47968853527453,-3.033672944719502e+20,-1080329714345514.0
8.037109375,1.1168504172244206e+19,13452647516610.277,40.29212625424938,79.69503305113466,22.51722054867469,44.53750194773346,44.41046772938389,-3.002239662762041e+20,-1096906068934161.4
8.056640625,1.1182048799844588e+19,13480775591480.033,40.321285506825866,79.6659331427863,22.50622170315288,44.467311660086565,44.34114326851448,-2.970858684376175e+20,-1118327850468670.4
8.076171875,1.1195664334523902e+19,13509283543494.861,40.35062083931465,79.63665696640362,22.495205161884474,44.39691175146051,44.27173706705442,-2.9395309823962566e+20,-1145731698672130.2
8.095703125,1.120935148467266e+19,13538228222141.709,40.38013421698735,79.60720259254474,22.48417087178439,44.32630044609687,44.20227648124806,-2.9082575163993437e+20,-1180521933878256.0
