y,Ne,Nd,Pe,Pd+,Te,Td+,Td,NVd+,NVd
3.251953125,7.829189347171804e+18,14690065363702.602,22.743654100617658,71.82679784412434,18.131471492215372,57.26105150501549,57.03460065250796,8.188310388283243e+16,-4746978862407985.0
3.271484375,7.835957357219449e+18,14727946114150.902,22.743815803546173,71.82663601660926,18.115939923398187,57.21146555117165,56.98505972563618,8.229210334560722e+16,-4770973539583147.0
3.291015625,7.842750953906654e+18,14766055013838.9,22.743978204070448,71.82647349234848,18.100376664304456,57.16177813641296,56.935421239643816,8.27041987866885e+16,-4795151905236374.0
3.310546875,7.849570308911355e+18,14804394111475.393,22.7441413075299,71.82631026599694,18.08478155811992,57.1119887567151,56.88568464493847,8.311944092216147e+16,-4819517069203484.0
3.330078125,7.856415595569166e+18,14842965485046.984,22.744305119322004,71.82614633215222,18.069154446795572,57.06209690406835,56.83584939030436,8.35378810193746e+16,-4844072175544977.0
3.349609375,7.863286988894297e+18,14881771242256.203,22.744469644903123,71.8259816853538,18.053495171034324,57.01210206643426,56.78591492283458,8.395957091702974e+16,-4868820404084270.0
3.369140625,7.870184665600783e+18,14920813520971.654,22.74463488978929,71.82581632008201,18.03780357027746,56.96200372770171,56.735880687862064,8.438456304391744e+16,-4893764971942320.0
3.388671875,7.877108804124062e+18,14960094489690.688,22.744800859557028,71.82565023075732,18.022079482690906,56.91180136764248,56.68574612888937,8.481291043710891e+16,-4918909135071754.0
3.408203125,7.884059584642907e+18,14999616348014.338,22.74496755984429,71.82548341173961,18.00632274515132,56.86149446186604,56.635510687517524,8.524466676283771e+16,-4944256189793391.0
3.427734375,7.891037189101682e+18,15039381327134.914,22.745134996351286,71.82531585732731,17.99053319323196,56.81108248177386,56.585173803374204,8.567988633885629e+16,-4969809474338211.0
3.447265625,7.898041801232951e+18,15079391690336.232,22.745303174841386,71.82514756175651,17.974710661188418,56.76056489451297,56.534734914041366,8.611862415706986e+16,-4995572370397694.0
3.466796875,7.905073606580477e+18,15119649733506.793,22.745472101142074,71.82497851920029,17.958854981944068,56.709941162928914,56.48419345498223,8.656093590893702e+16,-5021548304685430.0
